Date,Facets,Value,Units
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.850760000000001,mn. transactions
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.25585,mn. transactions
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.56001,mn. transactions
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.39384,mn. transactions
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.393799999999999,mn. transactions
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",11.779279999999998,mn. transactions
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",12.106829999999999,mn. transactions
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",12.63931,mn. transactions
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",8.75214,mn. transactions
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",9.73409,mn. transactions
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",10.55864,mn. transactions
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",11.55971,mn. transactions
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Volume""}",13.01022,mn. transactions
01-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",171.0615183,Rs. '000
02-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",165.2107677,Rs. '000
03-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",163.89051089999998,Rs. '000
04-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",151.95725439999998,Rs. '000
05-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",162.1354339,Rs. '000
06-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",103.9905173,Rs. '000
07-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",125.18820629999999,Rs. '000
08-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",104.17149229999998,Rs. '000
09-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",103.42377099999999,Rs. '000
10-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",73.16285940000002,Rs. '000
11-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",103.45051720000001,Rs. '000
12-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",78.1203253,Rs. '000
13-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",65.9771871,Rs. '000
14-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",68.95325179999999,Rs. '000
15-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",77.946011,Rs. '000
16-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",107.3753383,Rs. '000
17-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",54.9040246,Rs. '000
18-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",87.8656644,Rs. '000
19-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",65.62337500000001,Rs. '000
20-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",66.40366660000001,Rs. '000
21-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",77.87646819999999,Rs. '000
22-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",62.631636099999994,Rs. '000
23-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",92.9275447,Rs. '000
24-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",76.93080760000001,Rs. '000
25-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",63.7608279,Rs. '000
26-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",65.2212815,Rs. '000
27-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",64.42530070000001,Rs. '000
28-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",72.49811,Rs. '000
29-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",66.93886230000001,Rs. '000
30-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",71.4144919,Rs. '000
31-03-2022,"{""Category"":""Card Network Operated"",""Type of Card"":""Prepaid Payment Instruments (PPIs) Card"",""Channel"":""at e-Commerce"",""Indicator"":""Value""}",73.2203865,Rs. '000
